"game_decision","points","field_goals","field_goal_attempts","field_goal_percentage","X3pointers","X3pointer_attempts","X3pointer_percentage","free_throws","free_throw_attempts","free_throw_percentage","offensive_rebounds","total_rebounds","assists","steals","blocks","turnovers","personal_fouls","Home","Away","Neutral"
1,85,30,65,0.462,8,25,0.32,17,21,0.81,8,35,12,7,7,12,16,1,0,0
1,91,32,60,0.533,10,20,0.5,17,25,0.68,13,40,16,3,5,13,22,0,1,0
1,69,23,62,0.371,4,14,0.286,19,26,0.731,14,44,15,10,5,15,15,0,1,0
1,75,27,53,0.509,10,21,0.476,11,14,0.786,7,27,21,8,3,15,20,0,1,0
1,51,13,43,0.302,6,18,0.333,19,30,0.633,7,34,8,6,6,13,22,0,1,0
1,96,28,54,0.519,11,23,0.478,29,39,0.744,9,46,16,13,6,16,23,0,0,1
0,72,22,59,0.373,7,16,0.438,21,29,0.724,13,33,8,4,3,13,18,0,0,1
0,54,18,61,0.295,4,16,0.25,14,20,0.7,16,39,8,9,2,19,20,0,1,0
0,35,13,47,0.277,3,9,0.333,6,7,0.857,11,34,5,4,1,18,13,1,0,0
1,66,20,47,0.426,5,14,0.357,21,27,0.778,14,39,12,5,7,15,19,0,1,0
0,70,26,73,0.356,6,23,0.261,12,16,0.75,16,39,12,8,6,8,20,1,0,0
0,55,18,44,0.409,4,8,0.5,15,21,0.714,11,29,7,7,4,22,20,0,1,0
1,111,40,71,0.563,13,32,0.406,18,28,0.643,13,45,17,18,3,19,14,1,0,0
1,81,28,62,0.452,9,28,0.321,16,24,0.667,14,50,15,3,8,10,18,1,0,0
1,75,21,47,0.447,10,24,0.417,23,32,0.719,7,31,13,2,3,17,18,0,1,0
0,73,19,56,0.339,7,25,0.28,28,32,0.875,8,36,12,3,2,11,25,0,1,0
1,77,24,53,0.453,6,17,0.353,23,29,0.793,9,40,12,6,3,13,14,1,0,0
1,75,22,47,0.468,11,26,0.423,20,24,0.833,1,33,12,1,3,16,14,0,1,0
0,80,29,66,0.439,9,22,0.409,13,19,0.684,10,30,10,9,2,13,24,0,1,0
0,62,21,54,0.389,6,26,0.231,14,17,0.824,9,32,12,2,5,14,20,0,0,1
0,68,24,74,0.324,8,29,0.276,12,18,0.667,16,40,14,12,2,15,23,0,1,0
1,90,33,68,0.485,11,27,0.407,13,24,0.542,17,55,24,4,2,9,25,1,0,0
0,71,29,71,0.408,7,28,0.25,6,7,0.857,18,38,13,8,2,14,17,0,0,1
1,75,28,53,0.528,7,19,0.368,12,16,0.75,6,34,17,8,1,18,21,0,1,0
0,67,22,56,0.393,10,26,0.385,13,22,0.591,6,29,12,3,3,15,29,0,1,0
0,72,28,62,0.452,9,28,0.321,7,16,0.438,8,23,14,5,1,7,22,0,1,0
1,71,29,68,0.426,7,24,0.292,6,6,1,14,40,13,13,4,12,14,1,0,0
0,70,25,71,0.352,7,33,0.212,13,18,0.722,12,41,11,5,1,9,24,0,1,0
1,81,25,56,0.446,5,24,0.208,26,34,0.765,10,34,17,2,2,10,20,1,0,0
1,85,33,62,0.532,12,29,0.414,7,12,0.583,6,37,21,8,3,16,15,1,0,0
1,85,27,55,0.491,12,27,0.444,19,27,0.704,9,27,24,7,6,16,18,1,0,0
0,76,31,60,0.517,10,21,0.476,4,7,0.571,8,30,19,3,1,18,23,0,1,0
1,69,25,63,0.397,8,36,0.222,11,12,0.917,9,40,21,8,4,11,18,1,0,0
0,58,21,56,0.375,9,28,0.321,7,9,0.778,5,31,12,10,3,13,14,0,1,0
1,91,31,64,0.484,7,24,0.292,22,33,0.667,13,48,16,9,3,17,23,1,0,0
1,97,33,54,0.611,15,27,0.556,16,25,0.64,6,33,22,9,5,16,14,0,1,0
1,71,23,64,0.359,8,27,0.296,17,18,0.944,9,42,18,7,5,14,13,1,0,0
0,59,23,53,0.434,6,19,0.316,7,15,0.467,12,38,12,4,3,18,20,0,1,0
0,61,24,54,0.444,5,17,0.294,8,17,0.471,4,32,14,5,2,16,22,0,0,1
1,65,28,55,0.509,3,14,0.214,6,9,0.667,7,39,20,4,5,16,23,0,0,1
1,79,26,54,0.481,7,17,0.412,20,30,0.667,9,34,19,8,3,5,17,1,0,0
0,68,28,63,0.444,2,10,0.2,10,18,0.556,10,29,9,8,4,15,20,0,1,0
1,87,31,71,0.437,8,24,0.333,17,27,0.63,18,47,23,13,9,16,22,1,0,0
1,69,19,50,0.38,4,11,0.364,27,35,0.771,7,23,9,12,3,5,19,1,0,0
0,68,20,52,0.385,9,26,0.346,19,23,0.826,6,22,12,5,0,7,20,0,1,0
1,76,24,52,0.462,4,15,0.267,24,26,0.923,8,29,18,8,3,11,13,1,0,0
0,76,27,63,0.429,11,28,0.393,11,17,0.647,9,33,17,11,3,13,22,0,1,0
1,59,22,52,0.423,5,12,0.417,10,15,0.667,8,28,10,7,3,15,14,0,1,0
1,66,23,41,0.561,5,9,0.556,15,23,0.652,5,25,15,3,6,11,15,0,0,1
1,52,18,47,0.383,7,19,0.368,9,12,0.75,11,35,11,4,4,17,14,1,0,0
1,70,30,49,0.612,4,7,0.571,6,14,0.429,6,32,19,5,3,15,12,1,0,0
0,76,28,60,0.467,5,13,0.385,15,21,0.714,10,34,12,5,1,12,23,0,1,0
1,64,22,46,0.478,0,4,0,20,32,0.625,6,34,13,5,3,10,18,1,0,0
0,61,20,55,0.364,6,19,0.316,15,21,0.714,8,34,14,5,3,9,17,1,0,0
0,51,16,44,0.364,5,14,0.357,14,19,0.737,5,14,6,6,3,15,19,0,1,0
1,55,19,41,0.463,1,8,0.125,16,21,0.762,5,20,13,6,1,13,17,1,0,0
1,64,23,44,0.523,4,12,0.333,14,18,0.778,4,23,15,2,5,8,21,1,0,0
0,60,21,52,0.404,6,18,0.333,12,17,0.706,4,29,8,3,3,14,19,1,0,0
1,74,23,48,0.479,5,11,0.455,23,30,0.767,6,25,13,6,3,16,22,1,0,0
1,72,24,54,0.444,6,16,0.375,18,26,0.692,11,40,16,5,7,11,13,1,0,0
1,68,24,57,0.421,4,11,0.364,16,27,0.593,16,39,11,4,3,10,18,0,1,0
1,62,23,47,0.489,6,17,0.353,10,14,0.714,4,22,18,5,4,7,15,1,0,0
1,63,19,54,0.352,4,21,0.19,21,30,0.7,11,39,13,8,5,13,16,1,0,0
0,54,19,45,0.422,3,16,0.188,13,19,0.684,3,25,12,5,4,12,14,1,0,0
1,80,26,51,0.51,7,16,0.438,21,30,0.7,10,27,16,5,7,12,15,0,0,1
0,63,22,54,0.407,5,13,0.385,14,24,0.583,11,31,9,9,6,11,23,0,0,1
1,70,22,46,0.478,8,16,0.5,18,26,0.692,8,38,14,6,2,18,16,1,0,0
1,67,18,52,0.346,2,11,0.182,29,39,0.744,13,36,9,2,2,15,17,1,0,0
1,81,30,54,0.556,6,12,0.5,15,25,0.6,5,31,17,10,1,10,16,1,0,0
1,72,27,48,0.563,2,8,0.25,16,21,0.762,8,27,14,3,2,9,16,0,1,0
1,61,23,52,0.442,4,12,0.333,11,22,0.5,12,35,15,7,7,11,13,0,1,0
1,77,29,56,0.518,7,19,0.368,12,22,0.545,9,29,15,6,5,10,13,1,0,0
1,65,22,63,0.349,4,14,0.286,17,26,0.654,16,44,13,11,7,14,14,1,0,0
0,62,23,50,0.46,4,10,0.4,12,22,0.545,5,24,13,7,1,12,21,0,1,0
1,78,23,44,0.523,5,11,0.455,27,40,0.675,3,32,14,2,3,15,21,0,0,1
1,66,25,52,0.481,8,16,0.5,8,10,0.8,8,31,15,4,7,8,10,0,1,0
0,66,27,62,0.435,0,17,0,12,24,0.5,7,34,11,9,3,12,19,0,1,0
0,71,28,59,0.475,5,16,0.313,10,19,0.526,6,30,17,6,4,13,21,0,1,0
1,63,23,49,0.469,2,7,0.286,15,25,0.6,9,33,9,8,6,10,13,0,1,0
1,67,21,50,0.42,7,19,0.368,18,32,0.563,9,28,13,6,8,8,15,0,1,0
1,69,25,55,0.455,7,17,0.412,12,16,0.75,11,35,17,3,4,11,18,1,0,0
0,66,19,55,0.345,6,12,0.5,22,29,0.759,10,33,10,6,2,10,19,0,1,0
1,99,37,86,0.43,4,25,0.16,21,29,0.724,9,44,10,9,7,8,24,0,0,1
0,59,22,54,0.407,8,24,0.333,7,12,0.583,1,24,12,3,5,13,21,0,1,0
0,62,24,56,0.429,5,23,0.217,9,17,0.529,5,29,17,9,1,11,22,1,0,0
0,70,27,53,0.509,2,13,0.154,14,22,0.636,8,34,17,8,6,22,18,0,1,0
1,84,27,48,0.563,11,19,0.579,19,30,0.633,5,24,19,4,1,12,24,0,1,0
0,53,20,57,0.351,4,20,0.2,9,15,0.6,2,20,10,5,6,10,23,0,1,0
0,85,32,68,0.471,4,10,0.4,17,24,0.708,14,34,12,12,2,11,20,0,0,1
0,54,19,51,0.373,4,22,0.182,12,20,0.6,9,31,10,2,2,11,18,0,0,1
0,56,21,63,0.333,5,16,0.313,9,17,0.529,12,27,13,10,3,12,16,1,0,0
0,67,24,56,0.429,8,25,0.32,11,21,0.524,9,34,14,3,3,15,27,1,0,0
0,55,21,47,0.447,3,7,0.429,10,19,0.526,4,29,11,3,3,15,21,0,1,0
1,59,22,47,0.468,5,15,0.333,10,19,0.526,4,41,8,2,3,13,18,1,0,0
0,62,28,60,0.467,2,15,0.133,4,9,0.444,5,33,15,8,2,9,20,0,1,0
1,60,23,47,0.489,5,11,0.455,9,12,0.75,3,30,10,7,3,12,12,0,1,0
1,76,24,57,0.421,7,28,0.25,21,22,0.955,8,29,13,1,1,5,9,1,0,0
0,51,19,57,0.333,7,28,0.25,6,11,0.545,3,29,5,2,5,8,20,1,0,0
0,78,28,63,0.444,13,34,0.382,9,14,0.643,8,25,13,5,2,6,16,0,1,0
0,50,17,51,0.333,5,21,0.238,11,19,0.579,4,23,6,8,1,14,18,0,1,0
0,64,21,50,0.42,11,26,0.423,11,13,0.846,9,22,12,10,3,21,16,0,1,0
1,101,33,64,0.516,6,20,0.3,29,38,0.763,14,33,15,6,2,11,13,1,0,0
0,58,20,56,0.357,8,24,0.333,10,15,0.667,12,34,12,7,3,20,17,1,0,0
0,65,22,50,0.44,9,20,0.45,12,21,0.571,3,19,13,9,0,11,25,0,1,0
0,73,27,63,0.429,7,13,0.538,12,15,0.8,10,33,12,3,1,9,19,0,1,0
0,66,22,49,0.449,7,19,0.368,15,20,0.75,3,17,14,4,3,18,16,1,0,0
1,83,31,54,0.574,5,14,0.357,16,22,0.727,6,37,23,3,2,19,18,1,0,0
0,35,13,40,0.325,6,18,0.333,3,4,0.75,4,21,10,2,1,18,12,0,1,0
1,59,20,49,0.408,2,11,0.182,17,19,0.895,9,34,12,7,4,14,13,1,0,0
0,57,21,44,0.477,10,21,0.476,5,7,0.714,7,24,15,4,1,19,15,0,1,0
1,81,25,55,0.455,8,17,0.471,23,32,0.719,14,28,18,9,0,17,17,1,0,0
1,74,23,52,0.442,11,27,0.407,17,21,0.81,5,24,16,4,1,10,14,1,0,0
0,58,22,63,0.349,5,20,0.25,9,20,0.45,16,38,11,8,2,18,20,0,1,0
1,56,18,41,0.439,8,17,0.471,12,15,0.8,3,17,6,5,1,12,13,0,1,0
1,95,38,70,0.543,14,27,0.519,5,7,0.714,18,40,24,13,1,16,18,1,0,0
1,76,23,45,0.511,11,19,0.579,19,29,0.655,3,26,17,5,1,14,23,1,0,0
0,65,23,58,0.397,9,27,0.333,10,15,0.667,6,17,17,5,3,11,25,1,0,0
0,46,17,51,0.333,7,27,0.259,5,8,0.625,6,22,11,6,3,12,17,0,1,0
1,78,29,50,0.58,4,12,0.333,16,29,0.552,6,32,13,7,3,12,24,0,1,0
0,63,25,71,0.352,7,22,0.318,6,10,0.6,12,30,16,10,2,12,18,0,1,0
0,69,22,51,0.431,7,16,0.438,18,24,0.75,12,31,12,2,5,13,24,0,1,0
0,61,21,49,0.429,4,14,0.286,15,24,0.625,7,30,11,4,2,14,22,0,0,1
0,59,22,55,0.4,7,19,0.368,8,12,0.667,5,27,9,4,1,14,26,0,1,0
0,61,24,74,0.324,4,19,0.211,9,18,0.5,13,31,11,8,3,8,15,1,0,0
0,64,25,65,0.385,7,25,0.28,7,15,0.467,11,35,19,7,1,14,17,0,1,0
1,71,25,50,0.5,7,20,0.35,14,21,0.667,8,35,16,4,5,8,21,1,0,0
0,58,21,51,0.412,4,14,0.286,12,18,0.667,9,30,9,5,1,12,15,0,1,0
0,58,23,59,0.39,8,25,0.32,4,4,1,6,27,19,6,1,14,25,1,0,0
0,58,17,46,0.37,7,21,0.333,17,21,0.81,7,22,15,6,3,17,17,0,1,0
0,52,18,52,0.346,7,26,0.269,9,17,0.529,7,33,12,7,2,16,21,0,0,1
0,67,23,67,0.343,9,27,0.333,12,14,0.857,15,37,13,5,2,26,23,0,1,0
1,71,26,66,0.394,2,15,0.133,17,22,0.773,13,37,6,4,1,6,19,0,0,1
0,89,35,80,0.438,10,31,0.323,9,16,0.563,13,47,15,8,4,16,32,0,1,0
0,60,21,58,0.362,6,22,0.273,12,19,0.632,8,29,10,2,3,11,21,1,0,0
0,57,22,65,0.338,3,27,0.111,10,14,0.714,9,37,10,9,0,18,22,0,1,0
0,81,33,68,0.485,4,23,0.174,11,19,0.579,6,24,12,3,1,10,25,0,1,0
0,106,39,89,0.438,7,29,0.241,21,35,0.6,17,44,22,10,4,12,23,1,0,0
0,76,27,77,0.351,6,21,0.286,16,24,0.667,13,40,15,9,3,10,17,1,0,0
1,83,28,61,0.459,7,16,0.438,20,29,0.69,9,39,17,4,1,11,31,1,0,0
0,68,24,64,0.375,5,16,0.313,15,25,0.6,8,25,8,9,1,6,21,0,1,0
0,59,16,52,0.308,4,14,0.286,23,29,0.793,5,32,13,3,4,17,12,1,0,0
0,60,17,57,0.298,2,15,0.133,24,30,0.8,6,27,4,10,5,7,24,0,0,1
0,75,26,70,0.371,8,25,0.32,15,19,0.789,15,33,9,9,3,9,20,0,1,0
0,73,24,57,0.421,9,22,0.409,16,21,0.762,8,36,14,9,2,15,16,1,0,0
1,88,28,60,0.467,7,19,0.368,25,34,0.735,12,41,13,5,3,17,25,1,0,0
1,71,25,62,0.403,8,26,0.308,13,30,0.433,12,40,16,12,2,8,16,1,0,0
1,65,22,63,0.349,3,23,0.13,18,23,0.783,7,40,15,5,2,8,13,1,0,0
0,52,18,42,0.429,5,12,0.417,11,15,0.733,6,25,12,5,3,17,18,0,1,0
1,68,21,48,0.438,10,22,0.455,16,21,0.762,10,23,10,7,2,9,18,0,1,0
1,97,34,58,0.586,10,15,0.667,19,24,0.792,9,28,16,9,1,15,24,0,0,1
0,75,28,69,0.406,9,25,0.36,10,11,0.909,13,30,15,11,3,12,17,0,1,0
1,80,26,58,0.448,11,22,0.5,17,20,0.85,12,38,14,7,2,14,18,1,0,0
1,80,28,56,0.5,7,17,0.412,17,21,0.81,7,38,16,8,3,16,14,0,1,0
0,52,18,58,0.31,7,27,0.259,9,12,0.75,9,34,10,8,6,13,10,1,0,0
1,67,19,41,0.463,7,17,0.412,22,33,0.667,7,31,11,9,1,19,14,1,0,0
0,78,30,53,0.566,9,16,0.563,9,11,0.818,2,17,14,10,1,23,15,0,1,0
0,67,25,64,0.391,11,29,0.379,6,9,0.667,15,30,14,7,0,7,17,1,0,0
0,62,22,66,0.333,9,26,0.346,9,14,0.643,18,37,10,8,2,10,21,1,0,0
0,52,16,48,0.333,5,18,0.278,15,24,0.625,8,24,6,4,2,8,18,1,0,0
0,73,21,43,0.488,3,11,0.273,28,36,0.778,5,24,5,7,1,15,22,0,1,0
0,71,23,56,0.411,7,22,0.318,18,31,0.581,14,39,11,4,0,25,20,0,1,0
0,58,16,48,0.333,5,22,0.227,21,27,0.778,7,22,10,2,0,14,22,0,1,0
0,71,25,61,0.41,6,21,0.286,15,25,0.6,15,27,19,8,0,13,25,0,1,0
1,80,25,49,0.51,4,13,0.308,26,34,0.765,9,38,11,6,4,13,17,1,0,0
1,88,29,64,0.453,8,20,0.4,22,27,0.815,6,26,13,12,2,14,14,0,1,0
0,71,23,55,0.418,7,18,0.389,18,29,0.621,9,22,11,9,0,17,17,0,1,0
0,57,15,46,0.326,3,16,0.188,24,35,0.686,4,15,5,7,1,12,22,0,1,0
1,79,26,72,0.361,9,29,0.31,18,21,0.857,16,44,19,9,3,10,12,1,0,0
1,71,21,48,0.438,9,22,0.409,20,29,0.69,10,27,12,10,4,14,15,0,1,0
0,55,20,52,0.385,3,15,0.2,12,22,0.545,12,30,7,8,0,20,15,1,0,0
1,74,24,62,0.387,9,25,0.36,17,23,0.739,11,27,17,10,3,13,12,0,1,0
1,72,23,45,0.511,6,13,0.462,20,24,0.833,7,24,11,3,2,7,6,1,0,0
0,45,18,58,0.31,6,25,0.24,3,6,0.5,9,25,7,8,2,13,20,0,1,0
1,82,26,55,0.473,10,25,0.4,20,31,0.645,9,32,11,3,2,8,26,0,1,0
0,84,31,56,0.554,9,19,0.474,13,18,0.722,6,22,11,5,4,15,21,0,0,1
0,53,20,52,0.385,3,15,0.2,10,10,1,9,31,7,4,5,25,20,0,1,0
0,79,23,57,0.404,7,22,0.318,26,31,0.839,8,32,16,5,6,11,27,1,0,0
1,85,29,52,0.558,7,19,0.368,20,25,0.8,3,33,11,4,4,17,20,1,0,0
0,91,31,73,0.425,5,21,0.238,24,34,0.706,11,32,16,9,3,10,22,1,0,0
0,58,21,61,0.344,6,23,0.261,10,15,0.667,13,26,11,10,6,12,20,0,0,1
1,88,33,60,0.55,13,24,0.542,9,15,0.6,9,31,22,12,1,11,20,1,0,0
1,79,28,58,0.483,8,19,0.421,15,22,0.682,8,41,18,7,1,18,16,1,0,0
0,66,24,61,0.393,5,15,0.333,13,20,0.65,7,27,15,3,0,9,17,0,1,0
0,73,28,64,0.438,5,18,0.278,12,20,0.6,12,33,10,7,3,17,21,0,1,0
0,75,24,58,0.414,8,17,0.471,19,31,0.613,9,33,10,7,4,7,18,1,0,0
1,79,28,61,0.459,11,28,0.393,12,16,0.75,5,31,11,1,5,11,26,0,1,0
0,83,31,68,0.456,13,44,0.295,8,10,0.8,8,36,15,3,2,11,23,0,1,0
0,76,23,59,0.39,8,26,0.308,22,30,0.733,8,40,10,5,3,14,24,1,0,0
1,82,32,66,0.485,15,28,0.536,3,5,0.6,9,31,24,10,3,13,17,0,1,0
1,81,35,81,0.432,7,22,0.318,4,12,0.333,19,53,12,8,0,13,16,1,0,0
1,63,21,53,0.396,10,25,0.4,11,22,0.5,9,48,12,3,1,16,26,0,1,0
0,62,21,52,0.404,10,27,0.37,10,26,0.385,8,28,14,3,3,17,21,0,1,0
1,64,22,60,0.367,9,27,0.333,11,18,0.611,11,46,14,3,1,11,19,1,0,0
1,71,26,63,0.413,7,24,0.292,12,15,0.8,12,40,14,4,2,10,11,0,0,1
0,65,20,47,0.426,4,15,0.267,21,29,0.724,7,27,13,5,0,17,22,1,0,0
0,42,18,48,0.375,2,16,0.125,4,14,0.286,13,33,10,6,0,17,16,0,1,0
0,62,22,42,0.524,5,14,0.357,13,22,0.591,8,22,13,7,2,24,27,0,1,0
1,90,32,61,0.525,5,13,0.385,21,26,0.808,11,41,15,7,1,14,15,0,0,1
0,58,23,58,0.397,2,13,0.154,10,17,0.588,10,26,8,12,1,14,15,1,0,0
0,38,15,50,0.3,3,18,0.167,5,7,0.714,4,20,10,9,4,11,9,0,1,0
0,61,23,59,0.39,1,16,0.063,14,17,0.824,12,32,13,11,1,18,14,1,0,0
1,76,24,52,0.462,9,22,0.409,19,26,0.731,10,37,14,5,3,9,13,1,0,0
1,60,22,55,0.4,4,15,0.267,12,18,0.667,12,37,11,9,0,8,10,1,0,0
0,66,26,59,0.441,5,20,0.25,9,10,0.9,5,24,12,10,0,19,23,0,1,0
1,67,26,44,0.591,6,14,0.429,9,18,0.5,5,28,12,4,4,12,14,0,1,0
1,60,18,52,0.346,4,17,0.235,20,31,0.645,11,33,13,11,2,11,12,1,0,0
0,62,22,55,0.4,8,18,0.444,10,16,0.625,4,29,13,7,3,11,20,1,0,0
1,79,25,55,0.455,6,17,0.353,23,34,0.676,11,33,20,10,3,16,14,1,0,0
1,80,30,67,0.448,4,17,0.235,16,25,0.64,12,32,12,4,1,9,20,0,1,0
1,94,29,56,0.518,2,6,0.333,34,36,0.944,7,29,12,6,3,9,21,0,0,1
1,91,29,55,0.527,12,21,0.571,21,35,0.6,8,32,20,4,5,10,14,1,0,0
1,77,30,60,0.5,5,15,0.333,12,19,0.632,7,30,21,5,5,5,16,1,0,0
1,85,29,59,0.492,8,22,0.364,19,31,0.613,17,46,19,1,4,11,16,1,0,0
1,60,21,51,0.412,4,10,0.4,14,18,0.778,6,34,5,6,1,17,18,0,1,0
1,96,29,64,0.453,6,19,0.316,32,39,0.821,16,34,20,7,3,12,16,1,0,0
1,77,27,63,0.429,12,25,0.48,11,14,0.786,11,32,22,7,7,7,17,1,0,0
0,59,23,55,0.418,4,22,0.182,9,14,0.643,4,26,12,8,2,6,19,0,1,0
1,92,31,60,0.517,6,12,0.5,24,31,0.774,12,39,15,4,5,7,13,1,0,0
0,79,27,48,0.563,7,22,0.318,18,21,0.857,1,19,17,3,4,14,15,0,0,1
1,87,31,51,0.608,9,18,0.5,16,19,0.842,7,34,22,10,1,26,24,1,0,0
1,57,20,60,0.333,8,24,0.333,9,17,0.529,13,40,11,8,4,10,14,0,1,0
0,75,23,60,0.383,5,17,0.294,24,33,0.727,15,41,14,4,6,10,21,1,0,0
0,69,23,57,0.404,9,26,0.346,14,19,0.737,8,30,14,5,3,12,17,0,1,0
0,68,24,60,0.4,6,25,0.24,14,17,0.824,9,34,13,8,0,18,17,1,0,0
1,71,23,62,0.371,6,26,0.231,19,23,0.826,11,34,11,5,1,12,14,0,1,0
1,93,31,55,0.564,11,18,0.611,20,22,0.909,7,38,23,6,3,13,16,1,0,0
1,103,32,71,0.451,6,21,0.286,33,45,0.733,12,47,16,4,5,11,18,1,0,0
1,86,31,60,0.517,7,15,0.467,17,26,0.654,8,42,23,3,6,11,15,1,0,0
0,74,26,60,0.433,6,23,0.261,16,19,0.842,11,21,13,4,2,8,17,0,1,0
0,88,34,77,0.442,9,26,0.346,11,17,0.647,13,36,13,6,1,10,21,0,1,0
0,100,36,65,0.554,14,28,0.5,14,24,0.583,11,34,16,4,4,16,26,0,1,0
0,65,23,53,0.434,9,24,0.375,10,17,0.588,6,34,12,3,1,11,16,0,1,0
1,88,30,55,0.545,9,20,0.45,19,28,0.679,11,36,14,1,5,12,20,0,1,0
0,56,21,62,0.339,3,17,0.176,11,18,0.611,13,47,15,2,2,13,16,1,0,0
0,74,26,64,0.406,5,23,0.217,17,20,0.85,9,40,13,6,4,10,11,1,0,0
0,69,29,57,0.509,6,20,0.3,5,7,0.714,5,28,11,2,1,9,11,0,1,0
1,93,27,57,0.474,14,32,0.438,25,32,0.781,10,29,15,6,5,12,23,0,1,0
1,91,35,67,0.522,13,22,0.591,8,10,0.8,7,39,18,5,3,12,15,0,1,0
1,85,24,52,0.462,13,28,0.464,24,32,0.75,5,34,12,2,6,9,25,0,1,0
1,101,39,58,0.672,8,17,0.471,15,19,0.789,8,38,19,3,4,12,16,1,0,0
0,71,23,59,0.39,7,19,0.368,18,22,0.818,9,32,15,0,4,14,26,0,1,0
0,79,30,60,0.5,8,21,0.381,11,19,0.579,13,31,17,2,2,8,14,0,1,0
0,69,24,53,0.453,10,28,0.357,11,17,0.647,13,32,18,4,2,14,17,1,0,0
1,75,30,63,0.476,4,11,0.364,11,18,0.611,13,35,11,5,3,14,11,1,0,0
1,86,27,57,0.474,6,15,0.4,26,32,0.813,10,38,12,8,2,14,16,0,1,0
0,65,18,41,0.439,4,10,0.4,25,31,0.806,4,23,6,5,5,10,19,1,0,0
0,65,24,53,0.453,7,16,0.438,10,19,0.526,6,27,12,1,4,13,14,0,1,0
0,63,22,56,0.393,5,12,0.417,14,22,0.636,9,25,14,4,2,5,15,1,0,0
0,57,23,48,0.479,10,20,0.5,1,2,0.5,4,10,15,6,1,13,11,0,1,0
0,61,21,53,0.396,6,21,0.286,13,14,0.929,4,25,10,2,1,10,17,1,0,0
0,69,26,62,0.419,4,14,0.286,13,18,0.722,9,24,8,6,4,8,21,0,0,1
0,62,17,41,0.415,3,10,0.3,25,33,0.758,7,31,7,4,4,23,21,1,0,0
0,69,25,63,0.397,7,20,0.35,12,18,0.667,11,36,7,7,6,14,28,1,0,0
0,69,22,49,0.449,4,15,0.267,21,33,0.636,15,41,10,5,4,17,19,0,1,0
1,79,30,53,0.566,9,19,0.474,10,16,0.625,11,45,11,10,10,13,18,0,0,1
0,70,25,58,0.431,5,17,0.294,15,20,0.75,15,42,7,1,5,15,19,0,1,0
1,72,23,50,0.46,7,14,0.5,19,30,0.633,12,28,7,5,6,12,16,1,0,0
1,67,22,51,0.431,7,18,0.389,16,22,0.727,9,30,10,6,7,17,13,1,0,0
1,95,28,49,0.571,9,16,0.563,30,39,0.769,9,37,17,5,6,15,22,1,0,0
0,44,17,55,0.309,2,17,0.118,8,19,0.421,14,37,8,5,1,24,24,0,1,0
1,68,17,38,0.447,4,9,0.444,30,44,0.682,5,29,4,1,5,7,15,1,0,0
1,78,28,63,0.444,6,15,0.4,16,26,0.615,19,48,10,4,4,11,22,1,0,0
1,69,19,56,0.339,1,12,0.083,30,31,0.968,11,38,2,3,3,6,25,0,1,0
0,73,30,61,0.492,4,11,0.364,9,15,0.6,9,31,5,4,4,14,13,0,1,0
1,58,20,54,0.37,2,9,0.222,16,27,0.593,11,32,5,9,5,9,18,0,0,1
0,84,27,47,0.574,5,8,0.625,25,34,0.735,14,43,12,2,7,22,20,1,0,0
1,57,18,47,0.383,2,5,0.4,19,26,0.731,10,35,12,2,4,13,19,1,0,0
0,65,24,53,0.453,3,9,0.333,14,29,0.483,11,38,10,3,3,14,24,0,1,0
0,61,24,53,0.453,2,9,0.222,11,22,0.5,13,39,15,3,5,11,21,1,0,0
0,69,22,43,0.512,3,9,0.333,22,28,0.786,8,25,6,2,0,14,21,1,0,0
1,75,28,63,0.444,7,17,0.412,12,17,0.706,11,33,8,2,4,5,16,1,0,0
1,65,19,50,0.38,4,14,0.286,23,34,0.676,13,38,7,5,7,18,19,0,1,0
1,76,21,43,0.488,5,10,0.5,29,36,0.806,7,40,16,4,5,16,19,1,0,0
1,79,23,63,0.365,10,29,0.345,23,34,0.676,18,46,17,6,8,8,21,0,1,0
1,69,24,47,0.511,5,9,0.556,16,25,0.64,7,42,12,4,11,18,20,1,0,0
1,99,35,63,0.556,12,26,0.462,17,23,0.739,9,32,18,4,7,9,22,1,0,0
0,68,27,64,0.422,5,16,0.313,9,16,0.563,18,36,6,6,4,14,20,0,1,0
0,70,23,52,0.442,7,19,0.368,17,25,0.68,7,24,14,7,2,10,26,0,1,0
1,99,36,63,0.571,7,15,0.467,20,30,0.667,16,47,18,13,5,10,16,1,0,0
0,58,23,61,0.377,3,14,0.214,9,11,0.818,11,30,13,6,3,10,17,1,0,0
1,73,27,55,0.491,3,12,0.25,16,22,0.727,8,35,8,8,1,13,17,0,1,0
1,75,26,55,0.473,6,15,0.4,17,30,0.567,12,42,12,8,8,10,19,0,1,0
0,62,20,53,0.377,5,14,0.357,17,22,0.773,7,32,10,4,2,11,25,0,1,0
0,79,23,52,0.442,6,21,0.286,27,38,0.711,10,32,9,8,2,15,28,0,1,0
1,67,25,53,0.472,4,15,0.267,13,16,0.813,5,31,6,5,2,10,18,0,0,1
1,78,27,60,0.45,9,25,0.36,15,17,0.882,11,43,13,3,9,16,24,1,0,0
0,86,33,70,0.471,9,17,0.529,11,18,0.611,8,27,16,10,4,12,24,0,1,0
1,89,34,63,0.54,12,22,0.545,9,11,0.818,13,35,18,11,8,13,20,1,0,0
1,99,38,59,0.644,13,22,0.591,10,12,0.833,6,26,18,5,4,7,21,0,1,0
